Timestamp (s),X-Position (%),Y-Position (%)
1671599,95,61
1672465,85,57
1672597,80,56
1672708,75,56
1672868,73,56
1673032,70,57
1673567,82,54
1673731,82,54
1674097,80,54
1675394,94,67
1675531,95,68
1676497,85,62
1676767,80,60
1677367,88,67
1677567,87,69
1678363,93,67
1678479,95,68
1678663,93,66
1678829,91,65
1679330,94,67
1679799,95,67
1680464,63,58
1680728,71,56
1681431,88,67
1681596,90,69
1681764,92,70
1682064,96,74
1682198,96,74
1682641,86,69
1682794,87,69
1682961,91,69
1683427,87,66
1683530,89,67
1683830,74,63
1683959,74,63
1684127,75,61
1684995,76,46
1685289,87,45
1685403,88,44
1685608,93,44
1685742,94,45
1685927,96,45
1686109,90,46
1686809,81,75
1687477,78,71
1687605,74,69
1687605,72,67
1687605,65,65
1687605,61,64
1687605,54,61
1687605,62,60
1687605,69,63
1687605,76,66
1687832,83,69
1688086,84,70
1688219,86,71
1688550,81,67
1688717,75,67
1688848,70,66
1688982,68,65
1689115,64,64
1689405,66,62
1689567,71,65
1689706,74,67
1689866,78,69
1690132,84,71
1690471,91,74
1690633,89,74
1690901,83,72
1691200,72,68
1691370,80,68
1691537,85,67
1691703,91,66
1691834,94,66
1692067,94,65
1692233,82,67
1692283,75,68
1692283,69,68
1692283,60,65
1692283,57,64
1692283,57,63
1692354,63,62
1692500,75,64
1692666,80,64
1692828,85,65
1692997,90,66
1693167,91,66
1693331,92,69
1693499,92,68
1693698,87,66
1693718,76,47
1693718,77,47
1693718,80,46
1693718,91,46
1693718,82,51
1693990,77,51
1694236,80,51
1694435,80,53
1694569,74,54
1694733,69,55
1695037,67,64
1695299,52,65
1695299,60,68
1695299,63,69
1695299,66,70
1695299,74,67
1695299,76,68
1695299,79,70
1695299,81,70
1695299,82,69
1695299,71,66
1695299,64,66
1695299,58,64
1695299,54,62
1695299,53,59
1695299,56,58
1695451,65,63
1695617,68,64
1695788,72,66
1695920,75,68
1696088,80,69
1696257,85,69
1696423,82,67
1696549,77,65
1696721,70,64
1696852,67,64
1696986,62,63
1697148,62,60
1697320,62,59
1697467,62,58
1697623,65,58
1697822,69,60
1697924,69,61
1698104,71,65
1698220,73,69
1698220,75,70
1698220,79,71
1698452,83,70
1698583,83,70
1698882,76,67
1699013,73,67
1699493,65,62
1699650,63,61
1699849,60,60
1700079,64,60
1700218,66,60
1700513,68,66
1700681,71,68
1700817,77,70
1700917,78,71
1701118,82,70
1701217,82,69
1701380,72,67
1701514,69,67
1701649,67,67
1701817,63,64
1701950,60,62
1702082,56,62
1702280,54,63
1702512,67,60
1702680,67,59
1702847,63,66
1703009,64,67
1703309,76,70
1703479,77,70
1703686,78,68
1703848,72,66
1704013,69,65
1704208,61,64
1704381,58,63
1704647,55,62
1704799,56,62
1704799,61,62
1704799,68,64
1704799,78,67
1704799,81,68
1704799,87,70
1704799,91,71
1704799,95,70
1704799,93,68
1704799,82,65
1704799,79,65
1704799,65,60
1704799,59,59
1705250,55,58
1705416,56,58
1705582,62,60
1705749,65,61
1705916,69,63
1706047,73,64
1706251,80,66
1706414,84,68
1706583,86,68
1706750,91,69
1706918,95,70
1707083,95,70
1707282,96,69
1707716,92,65
1707851,91,64
1708015,84,64
1708152,77,64
1708317,74,65
1708487,66,65
1708686,60,62
1708817,59,61
1708983,62,59
1709215,66,58
1709380,70,60
1709516,70,60
1709682,56,52
1709682,62,53
1709682,68,54
1709682,52,44
1709682,59,46
1709682,65,47
1709682,95,45
1709682,95,45
1709958,79,49
1710056,79,49
1710726,74,75
1710928,78,75
1711059,83,76
1711355,88,70
1711458,85,71
1711592,84,71
1711892,74,70
1712024,74,70
1712159,75,70
1712424,79,69
1712523,81,69
1712666,86,68
1712857,81,66
1713269,56,62
1713457,52,62
1713588,52,62
1713690,50,62
1713824,49,61
1713991,49,61
1714424,54,56
1714558,54,56
1714691,54,57
1714823,53,57
1714921,58,57
1714921,62,57
1714921,80,47
1714921,81,47
1714921,97,46
1714921,97,47
1714921,95,48
1715726,65,71
1715878,65,70
1716090,69,72
1716293,77,72
1716434,76,70
1716624,72,69
1716791,66,67
1716928,61,66
1717425,67,61
1717562,66,63
1717924,70,71
1718093,74,72
1718195,77,73
1718364,81,70
1718589,76,68
1718727,75,67
1718893,70,66
1719060,65,67
1719258,60,63
1719658,56,60
1719822,59,63
1719958,61,64
1720092,65,67
1720328,73,73
1720590,70,69
1720828,73,68
1720989,73,69
1721160,73,69
1721295,73,68
1721426,77,68
1721661,68,65
1721825,64,65
1721992,61,62
1722256,60,59
1722427,60,59
1722593,60,60
1722694,67,63
1722890,67,62
1723022,69,64
1723259,72,65
1723426,72,66
1724221,75,73
1724356,74,72
1724657,74,65
1724822,74,61
1725156,73,61
1725323,73,58
1725557,59,54
1725724,58,56
1726618,73,49
1726787,83,49
1726987,79,50
1727272,60,64
1727272,53,61
1727272,54,59
1727272,59,58
1727272,79,67
1727272,84,68
1727272,84,69
1727272,84,70
1727272,79,62
1727496,82,61
1727748,84,61
1727882,86,61
1728180,93,64
1728379,96,65
1728865,80,52
1729054,77,50
1729149,77,50
1729713,89,49
1729980,93,58
1730514,92,57
1730945,91,67
1731347,98,66
1731980,92,55
1732147,93,54
1732286,94,53
1732447,94,52
1732579,89,51
1732748,86,51
1733052,83,49
1733214,87,48
1733384,88,47
1733546,89,46
1733895,93,45
1734078,93,45
1734197,95,46
1734346,96,47
1734464,95,47
1734629,90,48
1734819,78,73
1734819,75,71
1735331,90,63
1735458,87,63
1735649,80,62
1736391,81,58
1737522,92,62
1737657,93,65
1737825,92,65
1738690,84,61
1739295,96,57
1739422,95,57
1739536,91,58
1739885,80,47
1740036,81,47
1740167,83,46
1740516,83,44
1740653,86,44
1742416,89,69
1742583,89,69
1743152,90,46
1743316,90,47
1743449,87,48
1743583,87,48
1743885,94,46
1744746,88,65
1745030,92,64
1745430,91,60
1745595,90,59
1745729,88,57
1745930,90,59
1746231,91,59
1746629,92,50
1746764,90,50
1746895,85,49
1747197,89,45
1747328,88,45
1747464,88,45
1747696,90,45
1747828,90,46
1747963,92,46
1748096,91,47
1748229,91,47
1748495,94,47
1748629,94,47
1748762,96,46
1748898,98,45
1749029,99,44
1749628,94,47
1750330,66,60
1750429,67,60
1750560,67,57
1751027,91,47
1751161,91,47
1751295,91,47
1751864,91,49
1752099,91,49
1752229,91,49
1752331,91,49
1752699,90,51
1752799,90,51
1753031,97,47
1753195,97,47
1753362,96,46
1753496,96,46
1753695,96,49
1753831,96,49
1754396,100,49
1754528,99,48
1754766,99,46
1754997,93,48
1755163,93,48
1755630,96,47
1755761,96,47
1756162,97,47
1756364,96,46
1756530,96,46
1756698,96,46
1757028,98,46
1757231,96,46
1757363,99,44
1757823,95,47
1757960,95,48
1758126,95,48
1758363,94,51
1758564,97,48
1758764,98,47
1759194,98,47
1759397,98,47
1759594,96,49
1759762,96,49
1759960,95,49
1760195,98,47
1760394,98,45
1760559,98,45
1761060,96,47
1761159,96,47
1761326,96,47
1761793,98,46
1761891,98,46
1762360,98,45
1762494,98,45
1762661,96,45
1762794,95,47
1762961,94,47
1763460,96,47
1763591,96,47
1763728,95,48
1763861,94,48
1764191,94,49
1765226,98,45
1765358,98,45
1765561,97,46
1765827,97,47
1766090,96,49
1766290,96,49
1766458,95,51
1766626,85,55
1766992,66,64
1767660,88,52
1767827,90,51
1767962,91,50
1768126,92,49
1768288,93,49
1768626,93,51
1768790,90,51
1769089,96,50
1769228,95,49
1769391,94,48
1769526,95,48
1769662,95,48
1769795,96,49
1770057,96,50
1770191,96,51
1770389,96,49
1770956,98,47
1771390,98,48
1771689,94,50
1772123,98,49
1772655,99,47
1773022,97,49
1773321,98,47
1773490,97,46
1773622,96,45
1774090,95,44
1774459,95,46
1774657,96,48
1775088,96,48
1775190,95,49
1775657,90,50
1775789,90,50
1776254,94,52
1776620,96,53
1776989,95,48
1777188,94,47
1777356,94,47
1777523,93,46
1777822,93,44
1778065,95,45
1778354,95,46
1778621,94,48
1778837,93,49
1779937,85,44
1779937,92,47
1779937,94,48
1779937,98,47
1780576,95,48
1780778,95,49
1780947,91,48
1781175,93,47
1781377,95,48
1781578,89,54
1781912,90,56
1782047,90,56
1782477,94,46
1782610,94,45
1782747,94,44
1783309,94,47
1783444,93,48
1783780,98,45
1784174,97,46
1784346,92,48
1784413,92,48
1786141,96,62
1786342,93,62
1786508,93,63
1786675,93,65
1792904,87,50
1793170,83,47
1793669,95,45
1793804,96,45
1794002,96,44
1794637,87,56
1794770,86,58
1795135,95,48
1795302,96,46
1795503,96,45
1795835,99,44
1796035,99,44
1796369,98,46
1796537,98,47
1796670,96,48
1796801,95,49
1797134,97,48
1797302,97,46
1797502,97,45
1797769,98,45
1798234,97,46
1798401,93,47
1798534,90,48
1798669,89,49
1799103,92,46
1799241,92,45
1799369,93,45
1799905,97,46
1800071,97,46
1800239,97,45
1800403,97,44
1800938,98,45
1801105,97,46
1801269,97,47
1801903,96,47
1802039,95,46
1802206,96,45
1802370,96,44
1802506,96,45
1802903,96,46
1803072,96,47
1803536,96,49
1807934,97,49
1808269,97,47
1809670,96,47
1809932,93,45
1810132,94,44
1817316,43,53
1817518,41,54
1820412,92,45
1820550,93,45
1820694,94,45
1821150,96,45
1821713,87,50
1821882,86,50
1823102,44,31
1823102,44,31
1823102,44,31
1823102,45,31
1823102,30,31
1823102,30,31
1823102,56,31
1823102,55,31
1823102,53,32
1823102,56,32
1823102,64,31
1823102,65,32
1823102,69,32
1823102,74,33
1823102,79,33
1823102,82,33
1823102,85,33
1823102,87,34
1823102,95,36
1823102,99,36
1823102,99,36
1823575,87,44
1823710,88,45
1823844,89,45
1823972,87,46
1824371,91,46
1824473,86,48
1826171,96,37
1826873,97,50
1827405,97,64
1745782,40,31
1746119,40,31
1746537,40,31
1748582,92,33
1749128,90,34
1750787,91,32
1751236,91,32
1751680,92,32
1755338,92,34
1757570,68,33
1757980,70,33
1758422,73,33
1768078,95,32
1768583,94,32
1768919,94,32
1769433,92,31
1769778,93,31
1774232,94,36
1774669,94,36
1784883,95,34
1785252,95,34
1785824,91,34
1790764,86,33
1791265,87,33
1791672,90,32
1792923,91,33
1793337,92,33
1793766,92,33
1794219,92,33
1799623,90,33
1800009,90,34
1804668,93,35
1806865,92,34
1808698,95,34
1809445,94,33
1810012,91,32
1810363,90,32
1812395,94,36
1812805,94,36
1814456,94,34
1814915,92,34
1815663,92,36
1818494,93,34
1829764,83,33
1830650,80,33
1836451,56,44
1836451,49,46
1836451,80,48
1836451,83,50
1836451,85,51
1836451,91,51
1837528,93,51
1838106,93,51
1840033,83,38
1840468,78,38
1841554,94,51
1841554,93,53
1841554,93,53
1841554,95,49
1841554,93,34
1841554,88,32
1841554,88,32
1844902,94,33
1845003,95,34
1845970,71,51
1846137,74,50
1846336,77,51
1846772,78,50
1848906,96,55
1849171,87,57
1851767,88,35
1852102,93,34
1852338,96,33
1852603,99,33
1852868,98,34
1855467,94,53
1856801,96,33
1856968,96,32
1863663,98,33
1864930,73,55
1865231,79,53
1865664,77,50
1865860,74,50
1866330,81,54
1866497,77,55
1866662,76,55
1866962,84,52
1867135,81,51
1867764,90,49
1867933,90,49
1868262,92,49
1868661,94,50
1868829,92,51
1869131,90,53
1871193,67,41
1871359,71,42
1871526,75,41
1871729,75,41
1876876,89,32
1877000,90,32
1877180,93,32
1877341,93,32
1877508,95,32
1877571,96,32
1877699,96,32
1878037,95,33
1878243,95,33
1878466,98,32
1878648,98,32
1879733,86,54
1879839,85,54
1879999,85,55
1880203,85,55
1880321,86,55
1880435,87,55
1880642,90,54
1880851,91,53
1881042,92,53
1881203,93,51
1881377,93,50
1881575,95,44
1881922,92,37
1882139,92,36
1882305,93,35
1882469,94,35
1882634,99,34
1883382,93,52
1883525,90,53
1883680,87,54
1883854,83,54
1883951,80,55
1884736,94,55
1884932,94,53
1885002,94,50
1885504,95,37
1885674,95,36
1885705,95,35
1885869,95,35
1886398,96,32
1887146,96,39
1887435,95,39
1887597,98,38
1887972,98,38
1891256,92,40
1891656,91,41
1892092,89,57
1892562,80,54
1893091,91,58
1893245,90,55
1894172,95,49
1894347,95,50
1894501,93,51
1894908,96,38
1895095,99,36
1895361,98,34
1896611,97,50
1896798,96,52
1896966,90,53
1897136,90,56
1897268,92,56
1899358,93,43
1899596,93,46
1899669,91,52
1900071,90,56
1900295,94,52
1900495,95,52
1900660,96,51
1904205,97,56
1904400,94,59
1904961,96,55
1907398,95,54
1908300,91,43
1908469,87,43
1908635,90,44
1911790,93,55
1913739,86,38
1913865,89,39
1916100,98,67
1916331,93,65
1916803,98,55
1917257,93,55
1917440,92,55
1918454,92,36
1918674,92,34
1918863,93,33
1919061,94,32
1919434,83,37
1919599,81,38
1919623,79,39
1919756,83,41
1920122,80,44
1920259,78,44
1920357,71,43
1920523,70,43
1920720,73,39
1920956,80,39
1921855,98,38
1922226,94,44
1922414,92,45
1928292,88,33
1929792,95,33
1930495,95,33
1931095,95,33
1932013,95,33
1933116,96,33
1933516,96,34
1936016,90,37
1936716,82,38
1939339,93,33
1939572,94,33
1939772,97,33
1940239,90,44
1940409,84,46
1941138,90,72
1941274,89,71
1941439,87,66
1941671,93,66
1941775,97,70
1941971,93,74
1942138,94,75
1942406,95,69
1943237,92,49
1943412,92,48
1943541,90,46
1943703,89,45
1943870,89,44
1944039,90,47
1944369,56,65
1944603,51,59
1944737,51,58
1944907,54,58
1945070,63,59
1945235,67,58
1945370,67,57
1945733,70,56
1945902,71,56
1946038,71,56
1946170,65,57
1946336,61,57
1946439,59,59
1946540,58,60
1946705,54,60
1946814,49,62
1947003,43,64
1947139,41,65
1947271,34,67
1947406,37,66
1947536,42,64
1947672,48,62
1947774,59,59
1948304,73,81
1948438,75,80
1948602,76,79
1948737,79,78
1948872,82,77
1949006,82,74
1949800,85,74
1950066,81,70
1950231,84,69
1950398,93,72
1950534,94,73
1950731,97,74
1950933,95,69
1951067,93,68
1951232,89,67
1951370,84,67
1951503,80,67
1951667,70,67
1951867,67,66
1952029,72,63
1952200,77,64
1952335,78,64
1952569,68,59
1952768,66,58
1952933,63,57
1953066,60,56
1953231,53,56
1953369,50,56
1953564,45,57
1953817,37,43
1953817,49,43
1953817,52,42
1953993,59,45
1954210,62,42
1954977,83,34
1955112,87,34
1955278,93,33
1955443,96,33
1956181,85,71
1956342,88,75
1956542,91,76
1956712,93,74
1956847,91,73
1956978,86,73
1957112,77,72
1957245,75,72
1957480,67,71
1957644,62,69
1957741,60,68
1957881,57,66
1958014,52,65
1958144,50,64
1958328,47,64
1958477,40,63
1958642,37,61
1958811,39,59
1958943,46,59
1959247,51,64
1959573,57,66
1959707,60,69
1959875,63,71
1959976,66,72
1960175,67,72
1960310,68,73
1960643,77,71
1960766,82,72
1960943,83,76
1961108,89,77
1961276,90,74
1961442,86,72
1961539,82,72
1961678,77,71
1961841,71,70
1961977,68,68
1962111,65,68
1962244,63,67
1962376,61,66
1962545,56,65
1962679,54,64
1962844,51,63
1962975,49,62
1963110,45,62
1963242,42,62
1963377,40,61
1963542,42,59
1963771,39,58
1963909,36,57
1964042,37,57
1964242,40,58
1964343,42,61
1964475,47,63
1964475,52,65
1964475,58,67
1964475,58,67
1964475,61,72
1964475,66,74
1964475,68,75
1964475,73,76
1964475,77,76
1964475,78,73
1964475,76,71
1964475,63,65
1964475,68,64
1964475,62,62
1964475,59,58
1964475,54,57
1964475,54,55
1964475,52,54
1964475,46,53
1964475,48,52
1964475,43,56
1964475,44,58
1965069,86,70
1965317,82,70
1965620,75,68
1965782,76,67
1965952,77,66
1966083,71,66
1966252,71,64
1966286,82,67
1966286,86,68
1966566,97,68
1966902,94,66
1967070,83,65
1967167,80,65
1967332,75,64
1967467,69,63
1967598,61,62
1967729,58,61
1967899,54,61
1968131,48,60
1968297,48,60
1968464,45,58
1968630,45,58
1968767,47,57
1968930,50,56
1969051,52,56
1969051,51,55
1969204,53,57
1969370,55,58
1969501,55,59
1969631,55,60
1969767,58,61
1969966,61,62
1970103,64,62
1970268,65,63
1970399,67,64
1970567,70,66
1970734,73,70
1970903,76,72
1971032,79,72
1971166,84,74
1971333,89,73
1971501,89,72
1971730,91,75
1972530,98,74
1972734,99,71
1972867,98,70
1973031,91,69
1973165,89,70
1973432,77,69
1973564,67,67
1973696,63,66
1973831,57,65
1973963,50,64
1974132,47,63
1974231,45,62
1974366,43,61
1974532,42,60
1974668,39,58
1974799,39,58
1974999,40,57
1975164,46,57
1975329,48,60
1975464,49,61
1975629,49,62
1975901,58,65
1976061,60,66
1976198,61,67
1976332,63,68
1976500,67,69
1976667,70,70
1976800,73,71
1976932,74,72
1977099,75,74
1977231,76,75
1977336,78,75
1977496,76,71
1977665,64,70
1977799,62,68
1977932,58,68
1978040,53,67
1978200,52,66
1978432,51,64
1978564,50,64
1978730,47,62
1978864,45,62
1978996,40,60
1979168,36,59
1979298,37,59
1979467,40,59
1979602,42,59
1979966,46,61
1980097,48,62
1980232,49,63
1980394,55,66
1980506,62,68
1980506,63,68
1980506,65,69
1980506,70,70
1980506,73,70
1980506,79,72
1980506,84,72
1980750,84,72
1981020,84,72
1981186,76,71
1981253,73,70
1981451,63,67
1981586,60,66
1981723,57,64
1981825,55,63
1981955,51,62
1982250,49,59
1982450,47,58
1982655,46,57
1982786,34,58
1983019,53,56
1983285,58,55
1983420,48,57
1983553,57,58
1983940,87,36
1983940,69,33
1983940,59,32
1983940,57,32
1983940,87,33
1983940,72,46
1983940,84,44
1984445,65,66
1984576,68,69
1984711,73,71
1984909,76,74
1985078,87,77
1985413,90,74
1985579,76,72
1985710,71,70
1985875,69,70
1986042,67,69
1986148,67,69
1986313,61,68
1986549,56,66
1986714,56,65
1986913,55,64
1987075,50,61
1987247,49,59
1987976,51,61
1988083,55,62
1988260,61,65
1988474,63,66
1988677,67,68
1988840,69,69
1989244,78,72
1989409,80,73
1989524,82,74
1989744,87,76
1989910,89,74
1990042,85,72
1990192,77,71
1990344,73,71
1990510,66,69
1990609,66,68
1990776,62,67
1990910,59,65
1991039,59,64
1991174,58,63
1991410,59,60
1991546,57,59
1991723,53,58
1991891,51,60
1992292,59,66
1992460,62,67
1992592,66,69
1992759,70,70
1992930,76,72
1993059,77,72
1993426,92,74
1993590,87,73
1993959,83,72
1994291,67,68
1994456,61,67
1994592,58,66
1994727,55,65
1994860,54,64
1995024,53,62
1995158,51,60
1995324,50,60
1995523,50,60
1995862,58,61
1995967,58,64
1996158,59,66
1996459,77,70
1996656,78,71
1996792,78,72
1996957,81,74
1997107,82,74
1997325,86,73
1997458,85,73
1997622,79,71
1997791,72,70
1997927,67,69
1998060,63,68
1998189,59,67
1998356,54,65
1998490,51,65
1998592,46,64
1998924,46,63
1999055,46,63
1999390,43,62
1999550,41,62
1999722,38,61
1999891,38,61
2000055,49,61
2000423,58,67
2000557,68,69
2000666,70,70
2000989,76,74
2001157,76,74
2001325,82,73
2001457,83,73
2001623,80,72
2002021,74,70
2002190,70,69
2002322,67,67
2002489,62,66
2002653,55,64
2002789,51,63
2002926,51,62
2003095,49,60
2003252,47,58
2003423,48,57
2003622,49,59
2003752,48,61
2003924,51,64
2004053,55,65
2004223,56,65
2004355,60,66
2004522,67,69
2004689,68,69
2004791,70,70
2004958,78,73
2005126,79,74
2005289,84,75
2005456,86,75
2005620,90,72
2006020,88,72
2006155,85,71
2006422,78,69
2006556,74,68
2006690,69,66
2006789,66,64
2007089,63,61
2007254,59,59
2007422,59,58
2007590,58,57
2007754,57,56
2007952,74,63
2008120,63,62
2008225,64,63
2008422,71,66
2008587,84,70
2008753,86,73
2009153,93,72
2009292,93,70
2009689,78,65
2009788,77,65
2009926,76,65
2010419,70,64
2010587,66,66
2010689,69,67
2010886,68,71
2010996,77,73
2011153,83,74
2011351,83,73
2011488,83,73
2011621,83,72
2011786,84,72
2011920,84,72
2012123,73,66
2012285,52,63
2012486,53,62
2012620,54,61
2012751,56,60
2012887,57,60
2013150,62,64
2013253,62,65
2013421,78,68
2013554,82,70
2013687,87,72
2013820,86,72
2014021,90,74
2014189,88,72
2014387,79,66
2014551,74,67
2014720,66,64
2015017,66,60
2015319,64,60
2015653,52,60
2015922,60,60
2016551,67,68
2016684,73,72
2016853,77,72
2016989,92,77
2017150,92,77
2017317,94,75
2017421,91,71
2017620,86,69
2017720,83,69
2017914,79,68
2018117,66,64
2018251,65,64
2018652,59,56
2018781,58,56
2018983,55,58
2021627,71,68
2021627,84,72
2021627,90,74
2019742,55,69
2019846,63,72
2020045,66,73
2020147,74,72
2020273,76,73
2020415,78,75
2020611,78,72
2020809,77,71
2021909,70,60
2022093,70,68
2022275,73,70
2022440,76,72
2022574,81,73
2022745,83,69
2023107,76,65
2023373,74,62
2023544,67,59
2023677,63,58
2023844,59,59
2024009,44,57
2024241,56,51
2024408,63,53
2024608,66,57
2024811,71,56
2024943,74,59
2025078,74,65
2025274,73,68
2025407,77,71
2025511,81,73
2025710,87,76
2025908,89,79
2026271,84,73
2026410,82,72
2026509,80,71
2026677,77,70
2026805,70,68
2026972,67,67
2027109,59,65
2027275,61,62
2027442,66,61
2027607,71,63
2027773,69,66
2027906,70,69
2028073,71,72
2028182,73,72
2028340,77,73
2028443,81,74
2028607,86,75
2028771,88,75
2029071,78,71
2029239,77,71
2029375,75,70
2029476,73,68
2029809,69,65
2029908,67,63
2030072,64,59
2030474,52,48
2030606,48,50
2030776,40,50
2030907,39,51
2031074,43,44
2031210,42,44
2031542,58,51
2031640,56,53
2032038,63,64
2032205,69,67
2032340,72,69
2032403,73,70
2032506,75,72
2032672,79,73
2032836,80,72
2033007,77,70
2033139,72,69
2033273,64,68
2033409,63,68
2033541,60,66
2033647,60,64
2033807,60,63
2033973,58,60
2034105,54,57
2034240,54,57
2034469,67,60
2034633,68,59
2034772,70,59
2035532,80,44
2035971,61,59
2036172,60,60
2036371,61,63
2036507,64,65
2036805,76,72
2036936,79,74
2037103,82,75
2037200,83,76
2037336,88,76
2037601,91,76
2037740,88,76
2037871,87,76
2038006,82,74
2038134,76,72
2038271,66,68
2038472,63,65
2038771,59,60
2038905,57,61
2039068,52,60
2039204,50,59
2039370,51,57
2039535,53,57
2039703,57,57
2039868,58,57
2040033,58,61
2040368,57,64
2040535,61,67
2040670,70,70
2040773,75,71
2040909,82,72
2041070,85,74
2041201,88,75
2041368,91,76
2041471,92,75
2041668,92,73
2041802,88,72
2041970,78,69
2042101,77,69
2042232,76,68
2042372,70,67
2042501,66,67
2042635,64,66
2042735,57,63
2042965,53,61
2043130,53,61
2043300,45,60
2043630,59,60
2043835,55,63
2043931,58,65
2044134,61,67
2044236,66,68
2044403,67,69
2044563,71,72
2044734,74,73
2044870,76,73
2044969,80,73
2045132,80,71
2045268,79,69
2045402,77,68
2045565,72,68
2045732,61,65
2045865,55,63
2046137,51,62
2046365,47,60
2046498,46,60
2046668,49,59
2047264,57,53
2047432,56,53
2047667,54,57
2047833,54,61
2047966,58,64
2048130,60,66
2048302,62,67
2048466,62,67
2048570,67,70
2048764,73,70
2048901,76,71
2049165,82,75
2049298,86,77
2049432,87,77
2049762,81,73
2049897,74,72
2050033,71,71
2050168,68,69
2050297,59,65
2050432,54,61
2050732,57,61
2050897,52,60
2051033,47,59
2051203,55,58
2051400,57,58
2051535,58,61
2051696,62,63
2051811,66,66
2051965,67,67
2052130,70,68
2052261,73,70
2052398,73,70
2052530,77,71
2052698,77,71
2052900,85,75
2052998,86,75
2053198,86,70
2053330,85,69
2053465,78,68
2053630,77,68
2053761,75,68
2054062,69,65
2054197,68,65
2054332,64,64
2054565,61,63
2054765,62,62
2055000,70,69
2055132,72,69
2055328,78,71
2055437,86,72
2055596,88,72
2055763,87,72
2055995,76,69
2056127,78,69
2056333,73,66
2056491,71,64
2056662,67,62
2056923,57,58
2057090,64,59
2057230,68,57
2057459,69,53
2057627,65,54
2058130,68,59
2058277,64,67
2058412,64,70
2058560,75,72
2058729,76,73
2058866,79,74
2059227,82,69
2059391,79,69
2059531,77,69
2059691,70,67
2059862,64,65
2060025,65,66
2060194,70,67
2060329,74,65
2060459,68,66
2060724,70,67
2060892,74,69
2061030,79,71
2061162,82,72
2061292,82,71
2061429,80,71
2061560,76,71
2061992,76,67
2062099,78,68
2062261,83,69
2062491,86,70
2062658,88,71
2062825,89,70
2062992,89,70
2063327,90,70
2063494,90,68
2063676,91,67
2064028,84,65
2064161,83,65
2064331,80,65
2064462,76,66
2065059,72,65
2065262,65,65
2065425,63,65
2065560,61,65
2065727,57,65
2065860,50,66
2066023,49,64
2066256,44,63
2066726,50,57
2066862,46,57
2066961,45,57
2067111,43,57
2067422,40,60
2067592,39,60
2067891,40,60
2068030,42,60
2068325,62,62
2068727,69,68
2068889,73,71
2069027,78,72
2069192,81,74
2069325,82,73
2069491,82,73
2069659,82,72
2069823,82,72
2069955,81,74
2070257,86,72
2070491,90,70
2070691,92,72
2070891,94,74
2071272,42,62
2072022,50,61
2072191,50,60
2072323,49,59
2072624,45,56
2072759,42,56
2072922,42,57
2073020,47,58
2073422,51,58
2073691,49,60
2073795,49,61
2074056,54,58
2074190,54,57
2074287,52,56
2074589,55,56
2075119,75,74
2075290,79,73
2075721,82,75
2075924,89,72
2076050,90,71
2076190,91,70
2076554,94,72
2076853,85,67
2077288,55,60
2077887,80,63
2078021,80,63
2078253,83,61
2078386,85,61
2078621,88,58
2078722,88,58
2078891,79,58
2079220,62,53
2079389,60,55
2079519,52,57
2079621,47,57
2079751,40,57
2079924,36,58
2081152,86,70
2081285,86,71
2081687,95,71
2082219,93,70
2082919,97,79
2083922,94,78
2086297,84,79
2086492,89,79
2086645,96,82
2086793,96,82
2086931,94,83
2087096,91,81
2087229,91,79
2087364,90,78
2087493,85,74
2087626,86,72
2087780,87,70
2087929,84,67
2088060,78,63
2088228,64,64
2088432,43,67
2088567,54,69
2088694,56,68
2088825,57,67
2088958,53,66
2089093,39,69
2089230,39,70
2089529,45,59
2089728,43,59
2089862,44,59
2090031,57,64
2090501,73,73
2090693,80,74
2090895,93,80
2091033,95,82
2091160,95,82
2091291,95,82
2091492,95,80
2091632,95,79
2091759,96,77
2091925,95,75
2092060,86,73
2092194,84,73
2092329,80,73
2092430,77,74
2092579,68,74
2092691,61,71
2092828,57,70
2092965,54,68
2093069,50,67
2093227,48,66
2093461,49,65
2093564,52,66
2093705,56,68
2093893,61,70
2094029,67,72
2094164,69,73
2094294,73,75
2094429,77,78
2094563,81,80
2094729,91,81
2094893,96,82
2094990,95,80
2095231,91,78
2095365,88,77
2095495,74,75
2095631,64,73
2095760,63,70
2095857,61,69
2095992,56,68
2096126,52,66
2096261,49,65
2096362,47,65
2096493,47,65
2096594,40,63
2096762,39,62
2097021,55,66
2097021,58,63
2097021,57,62
2097021,53,62
2097021,50,61
2097021,49,60
2097021,55,59
2097021,60,63
2097021,61,66
2097021,65,70
2097021,72,72
2097021,77,75
2097021,80,76
2097021,90,79
2097021,92,81
2097021,92,83
2097021,93,83
2097021,96,75
2097021,89,73
2097021,85,72
2097021,85,70
2097021,90,70
2097021,93,72
2097352,79,69
2097482,76,67
2097612,68,65
2097781,64,65
2097949,63,65
2098146,55,63
2098311,56,62
2098480,63,63
2098645,66,64
2098783,70,66
2098948,71,66
2099177,73,68
2099378,86,72
2099486,87,74
2099649,89,77
2099815,90,76
2099945,90,75
2100081,89,74
2100214,85,73
2100311,82,71
2100446,75,70
2100580,69,68
2100711,64,67
2100846,62,67
2100950,59,67
2101079,59,67
2101181,57,66
2101311,56,65
2101511,55,65
2101744,54,65
2101880,54,65
2102011,55,65
2102147,60,66
2102413,66,68
2102547,70,72
2102681,73,73
2102779,76,74
2102885,78,75
2103080,85,76
2103181,93,78
2103414,96,79
2103909,93,78
2104050,88,76
2104212,79,72
2104313,78,72
2104476,75,71
